flatmates,deposit,monthly_price_avg,space_per_person,total_space,has_access_yn,bills_electricity_yn,bills_water_yn,bills_gas_yn,bills_wifi_yn,feature_furnished_yn,feature_dishwasher_yn,feature_washing_machine_yn,feature_equipped_kitchen_yn,feature_balcony_yn,feature_parking_yn,feature_tv_yn,feature_oven_yn,feature_elevator_yn,english_spoken_yn,german_spoken_yn,russian_spoken_yn,spanish_spoken_yn,sqr_m_price_avg,district_Adlershof,district_Bavarian Quarter,district_Berlin,district_Charlottenburg,district_Friedenau,district_Friedrichshain,district_Friedrichshain-Kreuzberg,district_Gesundbrunnen,district_Hermsdorf,district_Kreuzberg,district_Lichtenberg,district_Marienfelde,district_Marzahn,district_Mitte,district_Moabit,district_Neukölln,district_Other,district_Pankow,district_Prenzlauer Berg,district_Reinickendorf,district_Rudolfkiez,district_Schöneberg,district_Schönefeld,district_Spandau,district_Steglitz,district_Teltow,district_Tempelhof,district_Tiergarten,district_Treptow,district_Treptow-Köpenick,district_Wedding,district_Weissensee,district_Westend,district_Wilmersdorf,property_Apartment,property_Room,property_Studio
0,1199.0,1199.0,37.0,37.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1120.0,1120.0,30.0,30.0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,700.0,550.0,23.0,139.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1700.0,1700.0,65.0,65.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1580.0,790.0,37.0,37.0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1240.0,1240.0,45.0,45.0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1500.0,990.0,26.0,26.0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1500.0,1500.0,61.0,61.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2216.0,1108.0,34.0,34.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2398.0,1199.0,41.0,41.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,800.0,800.0,28.0,57.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,500.0,14.0,72.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2800.0,1800.0,67.0,67.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2400.0,1450.0,53.0,53.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1600.0,1600.0,65.0,65.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,700.0,488.0,28.0,55.0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1950.0,1950.0,89.0,89.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2800.0,1881.0,67.0,67.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1500.0,1500.0,60.0,60.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2700.0,1880.0,72.0,72.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,950.0,950.0,34.0,238.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2700.0,1780.0,71.0,71.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2700.0,1780.0,71.0,71.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1778.0,889.0,61.0,61.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,700.0,306.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,700.0,288.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,700.0,570.0,23.0,139.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1100.0,1100.0,50.0,50.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1290.0,1290.0,49.0,49.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2590.0,1295.0,71.0,71.0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2360.0,1180.0,46.0,46.0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,950.0,540.0,23.0,116.0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1300.0,1099.0,30.0,30.0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1000.0,500.0,22.0,65.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,500.0,500.0,24.0,120.0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,950.0,470.0,21.0,150.0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2500.0,1250.0,52.0,52.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,550.0,550.0,23.0,46.0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,958.0,479.0,22.0,45.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,480.0,23.0,116.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,500.0,550.0,19.0,130.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2964.0,988.0,50.0,50.0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,950.0,480.0,23.0,116.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2500.0,1690.0,62.0,62.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,700.0,324.0,23.0,70.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1750.0,1750.0,64.0,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1180.0,1180.0,44.0,44.0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1188.0,594.0,24.0,97.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1500.0,1050.0,29.0,29.0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1151.0,575.0,23.0,116.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1500.0,950.0,38.0,38.0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1151.0,575.0,23.0,116.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1066.0,533.0,23.0,116.0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1590.0,1590.0,46.0,46.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,250.0,575.0,18.0,55.0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1890.0,1890.0,82.0,82.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1752.0,876.0,24.0,97.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,998.0,499.0,21.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,998.0,499.0,21.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,998.0,499.0,21.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1151.0,575.0,33.0,100.0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1050.0,1050.0,33.0,33.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1151.0,575.0,21.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,480.0,23.0,116.0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2398.0,1199.0,50.0,50.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,829.0,829.0,32.0,65.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,950.0,440.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1158.0,579.0,26.0,53.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1180.0,590.0,28.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1180.0,590.0,28.0,85.0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1200.0,699.0,32.0,65.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1500.0,990.0,36.0,36.0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,550.0,550.0,23.0,46.0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1300.0,650.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,450.0,21.0,105.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,950.0,372.0,17.0,83.0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2580.0,1290.0,50.0,50.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,950.0,440.0,23.0,93.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,450.0,450.0,62.0,62.0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1300.0,650.0,25.0,50.0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1699.0,1699.0,55.0,55.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1195.0,1195.0,36.0,36.0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1199.0,1199.0,40.0,40.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1258.0,629.0,18.0,37.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1500.0,1500.0,45.0,45.0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4000.0,1850.0,68.0,68.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1350.0,1350.0,61.0,61.0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2418.0,1209.0,34.0,34.0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1249.0,1249.0,38.0,38.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1690.0,1690.0,50.0,50.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,600.0,600.0,48.0,190.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,700.0,628.0,37.0,74.0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1179.0,1179.0,38.0,38.0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3200.0,1600.0,50.0,50.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1000.0,1000.0,47.0,47.0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1239.0,1239.0,38.0,38.0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,950.0,530.0,23.0,70.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1980.0,990.0,38.0,38.0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1195.0,1195.0,34.0,34.0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1500.0,1500.0,40.0,40.0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1159.0,1159.0,32.0,32.0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
